Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
113,CA-2022-363175,2022-02-08,2022-02-12,Second Class,CTH-00092,Thomas & Sons #6,Corporate,United States,Miami,Florida,33139,South,FUR-BO-10000004,Furniture,Bookcases,Bookcases SKU-004 (Premium Quality),179.56,10,0.4,-83.79
114,CA-2022-596260,2022-02-08,2022-02-11,Standard Class,CRI-00137,Richard Wilson,Consumer,United States,Detroit,Michigan,48201,Central,OFF-LA-10000336,Office Supplies,Labels,Labels SKU-006 (Premium Quality),9.24,10,0.2,2.31
115,CA-2022-234876,2022-02-08,2022-02-08,Same Day,CTA-00061,Taylor Logistics #6,Corporate,United States,San Diego,California,92109,West,FUR-TA-10000090,Furniture,Tables,Tables SKU-030 (Premium Quality),131.08,6,0.5,-110.1
116,CA-2022-410287,2022-02-09,2022-02-10,First Class,CMA-00029,Martin & Co #5,Corporate,United States,Louisville,Kentucky,40202,South,FUR-BO-10000013,Furniture,Bookcases,Bookcases SKU-013 (Premium Quality),182.29,5,0.0,21.87
117,CA-2022-786642,2022-02-10,2022-02-12,First Class,HET-00021,Ethan Moore,Home Office,United States,Indianapolis,Indiana,46201,Central,OFF-ST-10000260,Office Supplies,Storage,Storage SKU-020 (Premium Quality),8.63,1,0.2,0.0
118,CA-2022-623466,2022-02-10,2022-02-16,Standard Class,CJO-00029,John Garcia,Consumer,United States,Portland,Oregon,97201,West,TEC-CO-10000494,Technology,Copiers,Copiers SKU-014 (Premium Quality),482.58,2,0.1,187.67
119,CA-2022-739799,2022-02-10,2022-02-10,Same Day,CJO-00123,Joseph Williams,Consumer,United States,Pittsburgh,Pennsylvania,15213,East,OFF-PA-10000217,Office Supplies,Paper,Paper SKU-007 (Premium Quality),25.97,10,0.4,0.0
120,CA-2022-580426,2022-02-10,2022-02-12,Second Class,HAL-00089,Alice Jackson,Home Office,United States,Cleveland,Ohio,44114,East,TEC-AC-10000444,Technology,Accessories,Accessories SKU-024 (Premium Quality),73.68,8,0.3,2.11
121,CA-2022-793298,2022-02-10,2022-02-14,Standard Class,HHA-00125,Hannah Wilson,Home Office,United States,Albany,New York,12203,East,OFF-EN-10000301,Office Supplies,Envelopes,Envelopes SKU-001 (Premium Quality),9.04,4,0.0,3.16
122,CA-2022-963609,2022-02-11,2022-02-11,Same Day,HNO-00064,Nora Moore,Home Office,United States,Atlanta,Georgia,30303,South,OFF-BI-10000175,Office Supplies,Binders,Binders SKU-025 (Premium Quality),41.4,9,0.4,-3.45
123,CA-2022-413927,2022-02-11,2022-02-15,Second Class,CJA-00064,Jackson Global #7,Corporate,United States,New York City,New York,10011,East,OFF-EN-10000320,Office Supplies,Envelopes,Envelopes SKU-020 (Premium Quality),3.91,4,0.1,1.09
124,CA-2022-505631,2022-02-11,2022-02-11,Same Day,HFI-00088,Fiona Wilson,Home Office,United States,Baltimore,Maryland,21201,East,OFF-BI-10000163,Office Supplies,Binders,Binders SKU-013 (Premium Quality),2.63,1,0.0,0.92
125,CA-2022-192665,2022-02-12,2022-02-13,First Class,HLA-00038,Laura Williams,Home Office,United States,Las Vegas,Nevada,89101,West,FUR-FU-10000095,Furniture,Furnishings,Furnishings SKU-005 (Premium Quality),27.08,9,0.4,-9.03
126,CA-2022-398881,2022-02-12,2022-02-13,First Class,HOS-00006,Oscar Miller,Home Office,United States,Tampa,Florida,33602,South,FUR-CH-10000048,Furniture,Chairs,Chairs SKU-018 (Premium Quality),17.47,4,0.6,-19.65
127,CA-2022-213610,2022-02-12,2022-02-14,First Class,CJO-00031,Joseph Brown,Consumer,United States,New York City,New York,10011,East,OFF-FA-10000390,Office Supplies,Fasteners,Fasteners SKU-030 (Premium Quality),9.84,9,0.2,1.23
128,CA-2022-449435,2022-02-12,2022-02-13,First Class,HRA-00140,Rachel Moore,Home Office,United States,San Diego,California,92109,West,TEC-CO-10000486,Technology,Copiers,Copiers SKU-006 (Premium Quality),120.87,2,0.1,47.01
129,CA-2022-475935,2022-02-13,2022-02-15,Second Class,HAL-00089,Alice Jackson,Home Office,United States,Columbus,Ohio,43215,East,OFF-AP-10000134,Office Supplies,Appliances,Appliances SKU-014 (Premium Quality),23.54,2,0.2,1.48
130,CA-2022-265815,2022-02-13,2022-02-20,Standard Class,CBA-00136,Barbara Jones,Consumer,United States,Milwaukee,Wisconsin,53202,Central,OFF-SU-10000279,Office Supplies,Supplies,Supplies SKU-009 (Premium Quality),18.95,2,0.1,1.05
131,CA-2022-520601,2022-02-13,2022-02-15,Second Class,CBA-00057,Barbara Williams,Consumer,United States,Louisville,Kentucky,40202,South,OFF-AP-10000149,Office Supplies,Appliances,Appliances SKU-029 (Premium Quality),19.89,3,0.2,1.24
132,CA-2022-936755,2022-02-13,2022-02-20,Standard Class,CTA-00142,Taylor Logistics #7,Corporate,United States,Columbus,Ohio,43215,East,TEC-CO-10000496,Technology,Copiers,Copiers SKU-016 (Premium Quality),1648.31,8,0.2,515.1
133,CA-2022-284033,2022-02-13,2022-02-17,Second Class,CTA-00084,Taylor Logistics #5,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10000165,Office Supplies,Binders,Binders SKU-015 (Premium Quality),30.14,4,0.0,10.55
134,CA-2022-599168,2022-02-14,2022-02-16,Second Class,CCH-00026,Charles Lee,Consumer,United States,Tampa,Florida,33602,South,OFF-AR-10000199,Office Supplies,Art,Art SKU-019 (Premium Quality),9.05,9,0.2,1.13
135,CA-2022-710820,2022-02-14,2022-02-17,Standard Class,CMA-00004,Martinez Tech #5,Corporate,United States,Cleveland,Ohio,44114,East,OFF-AP-10000132,Office Supplies,Appliances,Appliances SKU-012 (Premium Quality),20.22,2,0.0,5.06
136,CA-2022-140959,2022-02-14,2022-02-20,Standard Class,CJE-00066,Jessica Rodriguez,Consumer,United States,Los Angeles,California,90036,West,FUR-TA-10000083,Furniture,Tables,Tables SKU-023 (Premium Quality),70.33,2,0.3,-22.1
137,CA-2022-366045,2022-02-14,2022-02-16,First Class,CJO-00123,Joseph Williams,Consumer,United States,Raleigh,North Carolina,27601,South,TEC-AC-10000436,Technology,Accessories,Accessories SKU-016 (Premium Quality),15.84,5,0.1,3.87
138,CA-2022-823137,2022-02-15,2022-02-17,Second Class,CJE-00132,Jennifer Smith,Consumer,United States,Jacksonville,Florida,32202,South,OFF-LA-10000354,Office Supplies,Labels,Labels SKU-024 (Premium Quality),7.54,4,0.0,3.02
139,CA-2022-463957,2022-02-15,2022-02-21,Standard Class,CAN-00040,Anderson Ventures #9,Corporate,United States,Atlanta,Georgia,30303,South,TEC-CO-10000495,Technology,Copiers,Copiers SKU-015 (Premium Quality),2107.96,10,0.3,451.7
140,CA-2022-252321,2022-02-15,2022-02-17,Second Class,HHA-00052,Hannah Hernandez,Home Office,United States,Richmond,Virginia,23219,South,OFF-SU-10000296,Office Supplies,Supplies,Supplies SKU-026 (Premium Quality),43.66,4,0.1,2.43
141,CA-2022-391463,2022-02-15,2022-02-15,Same Day,CRO-00014,Rodriguez Partners #3,Corporate,United States,Pittsburgh,Pennsylvania,15213,East,OFF-SU-10000300,Office Supplies,Supplies,Supplies SKU-030 (Premium Quality),55.78,8,0.2,-3.49
142,CA-2022-920150,2022-02-15,2022-02-15,Same Day,HHA-00131,Hannah Jones,Home Office,United States,Houston,Texas,77002,Central,TEC-CO-10000500,Technology,Copiers,Copiers SKU-020 (Premium Quality),500.49,10,0.4,41.7
143,CA-2022-543804,2022-02-16,2022-02-23,Standard Class,CTA-00084,Taylor Logistics #5,Corporate,United States,Albany,New York,12203,East,FUR-BO-10000024,Furniture,Bookcases,Bookcases SKU-024 (Premium Quality),180.88,7,0.2,-18.09
144,CA-2022-872776,2022-02-16,2022-02-17,First Class,CMA-00044,Mary Taylor,Consumer,United States,Cleveland,Ohio,44114,East,OFF-BI-10000154,Office Supplies,Binders,Binders SKU-004 (Premium Quality),3.02,7,0.2,0.56
145,CA-2022-281926,2022-02-17,2022-02-20,Second Class,CJO-00030,Johnson LLC #2,Corporate,United States,San Diego,California,92109,West,OFF-AP-10000121,Office Supplies,Appliances,Appliances SKU-001 (Premium Quality),32.34,5,0.0,8.09
146,CA-2022-863729,2022-02-17,2022-02-21,Standard Class,HGE-00023,George Hernandez,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10000446,Technology,Accessories,Accessories SKU-026 (Premium Quality),34.18,6,0.0,10.94
147,CA-2022-316947,2022-02-17,2022-02-19,Second Class,HNO-00044,Nora Miller,Home Office,United States,Pittsburgh,Pennsylvania,15213,East,FUR-FU-10000099,Furniture,Furnishings,Furnishings SKU-009 (Premium Quality),24.46,9,0.4,-8.16
148,CA-2022-755254,2022-02-17,2022-02-22,Standard Class,HBO-00115,Bob Lee,Home Office,United States,Houston,Texas,77002,Central,OFF-FA-10000362,Office Supplies,Fasteners,Fasteners SKU-002 (Premium Quality),5.64,6,0.1,1.25
149,CA-2022-368532,2022-02-18,2022-02-18,Same Day,CMA-00144,Martin Consulting #4,Corporate,United States,Minneapolis,Minnesota,55401,Central,OFF-EN-10000310,Office Supplies,Envelopes,Envelopes SKU-010 (Premium Quality),2.35,5,0.1,0.66
150,CA-2022-746435,2022-02-18,2022-02-20,Second Class,HNO-00143,Nora Martinez,Home Office,United States,Wilmington,Delaware,19801,East,OFF-EN-10000304,Office Supplies,Envelopes,Envelopes SKU-004 (Premium Quality),2.32,3,0.0,0.81
151,CA-2022-343396,2022-02-19,2022-02-19,Same Day,HPE-00150,Penelope Martin,Home Office,United States,Denver,Colorado,80202,West,OFF-EN-10000317,Office Supplies,Envelopes,Envelopes SKU-017 (Premium Quality),1.23,1,0.0,0.43
152,CA-2022-402207,2022-02-19,2022-02-19,Same Day,HFI-00025,Fiona Lee,Home Office,United States,San Francisco,California,94110,West,OFF-SU-10000293,Office Supplies,Supplies,Supplies SKU-023 (Premium Quality),84.09,9,0.2,-5.26
153,CA-2022-981877,2022-02-19,2022-02-21,First Class,HFI-00081,Fiona Davis,Home Office,United States,Pittsburgh,Pennsylvania,15213,East,FUR-BO-10000014,Furniture,Bookcases,Bookcases SKU-014 (Premium Quality),202.46,8,0.2,-20.24
154,CA-2022-408078,2022-02-19,2022-02-23,Standard Class,HHA-00087,Hannah Anderson,Home Office,United States,Raleigh,North Carolina,27601,South,OFF-EN-10000308,Office Supplies,Envelopes,Envelopes SKU-008 (Premium Quality),0.8,1,0.1,0.22
155,CA-2022-511003,2022-02-19,2022-02-23,Second Class,HDI-00137,Diana Hernandez,Home Office,United States,Newark,New Jersey,07102,East,OFF-LA-10000332,Office Supplies,Labels,Labels SKU-002 (Premium Quality),9.96,10,0.2,2.49
156,CA-2022-799686,2022-02-20,2022-02-22,Second Class,CMA-00070,Martin Consulting #7,Corporate,United States,Indianapolis,Indiana,46201,Central,OFF-BI-10000172,Office Supplies,Binders,Binders SKU-022 (Premium Quality),34.14,7,0.0,11.95
157,CA-2022-578799,2022-02-20,2022-02-20,Same Day,CMO-00035,Moore Industries #9,Corporate,United States,Saint Louis,Missouri,63101,Central,OFF-SU-10000282,Office Supplies,Supplies,Supplies SKU-012 (Premium Quality),28.31,6,0.1,1.57
158,CA-2022-984883,2022-02-20,2022-02-23,Second Class,HJU-00105,Julia Williams,Home Office,United States,Nashville,Tennessee,37203,South,OFF-EN-10000306,Office Supplies,Envelopes,Envelopes SKU-006 (Premium Quality),1.95,10,0.4,-0.16
159,CA-2022-741114,2022-02-20,2022-02-22,First Class,CRO-00019,Robert Taylor,Consumer,United States,Cleveland,Ohio,44114,East,FUR-FU-10000091,Furniture,Furnishings,Furnishings SKU-001 (Premium Quality),49.34,9,0.4,-16.44
160,CA-2022-884407,2022-02-21,2022-02-21,Same Day,CWH-00143,White & Sons #9,Corporate,United States,Cleveland,Ohio,44114,East,OFF-AP-10000145,Office Supplies,Appliances,Appliances SKU-025 (Premium Quality),128.86,7,0.1,21.47
161,CA-2022-896594,2022-02-21,2022-02-26,Standard Class,HSA-00095,Samuel Wilson,Home Office,United States,Denver,Colorado,80202,West,TEC-CO-10000500,Technology,Copiers,Copiers SKU-020 (Premium Quality),387.22,1,0.0,174.25
162,CA-2022-528238,2022-02-21,2022-02-24,Standard Class,HJU-00112,Julia Martin,Home Office,United States,Newark,New Jersey,07102,East,OFF-AR-10000197,Office Supplies,Art,Art SKU-017 (Premium Quality),3.48,5,0.0,1.04
163,CA-2022-691960,2022-02-22,2022-02-22,Same Day,CJO-00100,Joseph Smith,Consumer,United States,Philadelphia,Pennsylvania,19104,East,TEC-PH-10000402,Technology,Phones,Phones SKU-012 (Premium Quality),294.01,8,0.2,36.76
164,CA-2022-190707,2022-02-23,2022-02-28,Standard Class,CTA-00108,Taylor Logistics #4,Corporate,United States,San Francisco,California,94110,West,OFF-AP-10000149,Office Supplies,Appliances,Appliances SKU-029 (Premium Quality),91.54,5,0.2,5.72
165,CA-2022-953293,2022-02-24,2022-02-24,Same Day,CJO-00031,Joseph Brown,Consumer,United States,Baltimore,Maryland,21201,East,OFF-LA-10000348,Office Supplies,Labels,Labels SKU-018 (Premium Quality),2.8,2,0.0,1.12
166,CA-2022-708407,2022-02-24,2022-02-28,Second Class,CWH-00143,White & Sons #9,Corporate,United States,San Diego,California,92109,West,FUR-CH-10000056,Furniture,Chairs,Chairs SKU-026 (Premium Quality),94.99,9,0.4,-39.58
167,CA-2022-407592,2022-02-25,2022-02-27,First Class,CJO-00103,John Martinez,Consumer,United States,Portland,Oregon,97201,West,OFF-ST-10000257,Office Supplies,Storage,Storage SKU-017 (Premium Quality),45.29,8,0.4,-15.09
168,CA-2022-353671,2022-02-25,2022-03-01,Standard Class,CJE-00091,Jessica Davis,Consumer,United States,Dallas,Texas,75201,Central,TEC-CO-10000494,Technology,Copiers,Copiers SKU-014 (Premium Quality),337.4,1,0.0,151.83
169,CA-2022-304222,2022-02-25,2022-02-26,First Class,CRO-00122,Rodriguez Partners #4,Corporate,United States,Pittsburgh,Pennsylvania,15213,East,TEC-PH-10000415,Technology,Phones,Phones SKU-025 (Premium Quality),60.35,1,0.0,18.1
170,CA-2022-919400,2022-02-25,2022-03-01,Second Class,CRO-00067,Rodriguez Partners #3,Corporate,United States,Detroit,Michigan,48201,Central,OFF-PA-10000223,Office Supplies,Paper,Paper SKU-013 (Premium Quality),14.36,3,0.0,5.75
171,CA-2022-348523,2022-02-25,2022-03-02,Standard Class,HCH-00013,Charlie Moore,Home Office,United States,Baltimore,Maryland,21201,East,FUR-FU-10000108,Furniture,Furnishings,Furnishings SKU-018 (Premium Quality),34.92,9,0.3,-4.99
172,CA-2022-419885,2022-02-25,2022-02-25,Same Day,HDI-00130,Diana Jackson,Home Office,United States,Boston,Massachusetts,02116,East,TEC-PH-10000398,Technology,Phones,Phones SKU-008 (Premium Quality),69.06,1,0.0,20.72
173,CA-2022-699968,2022-02-26,2022-03-03,Standard Class,CWH-00024,White & Sons #3,Corporate,United States,New York City,New York,10011,East,FUR-CH-10000043,Furniture,Chairs,Chairs SKU-013 (Premium Quality),128.57,4,0.0,19.28
174,CA-2022-770153,2022-02-26,2022-03-01,Second Class,CWI-00017,Wilson Holdings #3,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10000235,Office Supplies,Paper,Paper SKU-025 (Premium Quality),4.86,8,0.4,-0.0
175,CA-2022-710405,2022-02-26,2022-02-28,Second Class,CRO-00084,Robert Moore,Consumer,United States,Jacksonville,Florida,32202,South,TEC-MA-10000456,Technology,Machines,Machines SKU-006 (Premium Quality),157.72,3,0.0,34.7
176,CA-2022-757993,2022-02-26,2022-02-27,First Class,CDA-00013,Davis Ltd #9,Corporate,United States,Baltimore,Maryland,21201,East,TEC-AC-10000421,Technology,Accessories,Accessories SKU-001 (Premium Quality),27.44,5,0.0,8.78
177,CA-2022-399167,2022-02-26,2022-02-27,First Class,CTA-00138,Taylor Logistics #1,Corporate,United States,San Francisco,California,94110,West,OFF-ST-10000255,Office Supplies,Storage,Storage SKU-015 (Premium Quality),121.71,9,0.2,-0.0
178,CA-2022-418529,2022-02-27,2022-03-03,Second Class,CWI-00012,Williams Inc #9,Corporate,United States,Phoenix,Arizona,85001,West,TEC-CO-10000490,Technology,Copiers,Copiers SKU-010 (Premium Quality),2477.51,10,0.2,774.22
179,CA-2022-460966,2022-02-27,2022-02-28,First Class,CMI-00024,Michael Taylor,Consumer,United States,Philadelphia,Pennsylvania,19104,East,FUR-TA-10000081,Furniture,Tables,Tables SKU-021 (Premium Quality),144.36,6,0.2,-21.65
180,CA-2022-923336,2022-02-27,2022-03-02,Second Class,HMA-00101,Marcus Moore,Home Office,United States,Columbus,Ohio,43215,East,FUR-FU-10000117,Furniture,Furnishings,Furnishings SKU-027 (Premium Quality),14.45,7,0.5,-8.66
181,CA-2022-267122,2022-02-27,2022-03-01,First Class,CTH-00079,Thomas & Sons #2,Corporate,United States,Nashville,Tennessee,37203,South,TEC-CO-10000496,Technology,Copiers,Copiers SKU-016 (Premium Quality),60.4,1,0.1,23.49
182,CA-2022-382207,2022-02-27,2022-03-05,Standard Class,HBO-00007,Bob Rodriguez,Home Office,United States,Denver,Colorado,80202,West,FUR-TA-10000085,Furniture,Tables,Tables SKU-025 (Premium Quality),112.9,9,0.4,-60.21
183,CA-2022-804028,2022-02-28,2022-03-02,First Class,HOS-00006,Oscar Miller,Home Office,United States,Houston,Texas,77002,Central,OFF-EN-10000320,Office Supplies,Envelopes,Envelopes SKU-020 (Premium Quality),3.4,7,0.1,0.94
184,CA-2022-253205,2022-02-28,2022-03-02,First Class,CRO-00085,Robert Jackson,Consumer,United States,Raleigh,North Carolina,27601,South,OFF-BI-10000168,Office Supplies,Binders,Binders SKU-018 (Premium Quality),49.67,10,0.3,3.55
185,CA-2022-293213,2022-02-28,2022-03-03,Second Class,HRA-00037,Rachel Thomas,Home Office,United States,Newark,New Jersey,07102,East,TEC-PH-10000412,Technology,Phones,Phones SKU-022 (Premium Quality),140.06,2,0.2,17.51
186,CA-2022-542995,2022-02-28,2022-03-01,First Class,CBR-00023,Brown Co #2,Corporate,United States,Jacksonville,Florida,32202,South,FUR-BO-10000011,Furniture,Bookcases,Bookcases SKU-011 (Premium Quality),29.77,1,0.0,3.57
187,CA-2022-250116,2022-02-28,2022-03-04,Second Class,CEL-00023,Elizabeth Jackson,Consumer,United States,Las Vegas,Nevada,89101,West,FUR-TA-10000061,Furniture,Tables,Tables SKU-001 (Premium Quality),55.5,1,0.3,-17.44
188,CA-2022-966917,2022-03-01,2022-03-01,Same Day,CJE-00091,Jessica Davis,Consumer,United States,New York City,New York,10011,East,FUR-TA-10000069,Furniture,Tables,Tables SKU-009 (Premium Quality),173.13,6,0.2,-25.97
189,CA-2022-684443,2022-03-01,2022-03-03,Second Class,CWH-00143,White & Sons #9,Corporate,United States,Dallas,Texas,75201,Central,OFF-LA-10000341,Office Supplies,Labels,Labels SKU-011 (Premium Quality),3.49,9,0.3,0.5
190,CA-2022-420898,2022-03-01,2022-03-07,Standard Class,HFI-00081,Fiona Davis,Home Office,United States,Albany,New York,12203,East,OFF-LA-10000332,Office Supplies,Labels,Labels SKU-002 (Premium Quality),7.95,4,0.0,3.18
191,CA-2022-354276,2022-03-02,2022-03-04,First Class,HTI-00135,Tina Martin,Home Office,United States,Philadelphia,Pennsylvania,19104,East,OFF-BI-10000151,Office Supplies,Binders,Binders SKU-001 (Premium Quality),23.88,9,0.3,1.7
192,CA-2022-620533,2022-03-02,2022-03-03,First Class,CJE-00040,Jennifer Rodriguez,Consumer,United States,Detroit,Michigan,48201,Central,TEC-AC-10000444,Technology,Accessories,Accessories SKU-024 (Premium Quality),63.85,10,0.4,-8.51
193,CA-2022-285882,2022-03-02,2022-03-04,First Class,CJE-00091,Jessica Davis,Consumer,United States,Minneapolis,Minnesota,55401,Central,TEC-PH-10000408,Technology,Phones,Phones SKU-018 (Premium Quality),14.37,1,0.2,1.79
194,CA-2022-842954,2022-03-02,2022-03-08,Standard Class,CJA-00070,James Rodriguez,Consumer,United States,Wilmington,Delaware,19801,East,TEC-MA-10000457,Technology,Machines,Machines SKU-007 (Premium Quality),266.59,3,0.0,58.65
195,CA-2022-800244,2022-03-02,2022-03-05,Standard Class,HET-00104,Ethan Martin,Home Office,United States,New York City,New York,10011,East,FUR-CH-10000050,Furniture,Chairs,Chairs SKU-020 (Premium Quality),75.72,3,0.1,4.21
196,CA-2022-636521,2022-03-03,2022-03-09,Standard Class,HFI-00025,Fiona Lee,Home Office,United States,Portland,Oregon,97201,West,FUR-CH-10000044,Furniture,Chairs,Chairs SKU-014 (Premium Quality),124.0,7,0.2,-7.75
197,CA-2022-691426,2022-03-03,2022-03-03,Same Day,CMO-00105,Moore Industries #7,Corporate,United States,San Francisco,California,94110,West,OFF-LA-10000348,Office Supplies,Labels,Labels SKU-018 (Premium Quality),13.66,7,0.0,5.46
198,CA-2022-232679,2022-03-03,2022-03-03,Same Day,CMO-00035,Moore Industries #9,Corporate,United States,Newark,New Jersey,07102,East,OFF-EN-10000309,Office Supplies,Envelopes,Envelopes SKU-009 (Premium Quality),1.47,1,0.2,0.28
199,CA-2022-183510,2022-03-03,2022-03-07,Standard Class,CWH-00135,White & Sons #8,Corporate,United States,Phoenix,Arizona,85001,West,FUR-BO-10000005,Furniture,Bookcases,Bookcases SKU-005 (Premium Quality),135.77,8,0.6,-162.93
200,CA-2022-433191,2022-03-03,2022-03-05,Second Class,CDA-00045,Davis Ltd #4,Corporate,United States,Albany,New York,12203,East,FUR-FU-10000113,Furniture,Furnishings,Furnishings SKU-023 (Premium Quality),33.31,4,0.1,3.7
201,CA-2022-593699,2022-03-03,2022-03-04,First Class,CWI-00019,Wilson Holdings #9,Corporate,United States,Charlotte,North Carolina,28202,South,OFF-AR-10000190,Office Supplies,Art,Art SKU-010 (Premium Quality),5.93,4,0.0,1.78
