Customer_ID,Customer_Name,Age,Gender,Occupation,Monthly_Income,Credit_Score,Join_Date
CUST-1329,Margaret Anderson,30,Female,Self-Employed Business,14410.32,639,2021-02-25
CUST-1330,Linda Walker,54,Female,Salaried Professional,9250.52,826,2021-07-15
CUST-1331,Lisa White,41,Female,Self-Employed Business,15544.55,755,2020-01-18
CUST-1332,Thomas Brown,39,Male,Self-Employed Business,12908.14,799,2021-12-27
CUST-1333,Charles Jackson,41,Male,Gig Economy Worker,3877.48,830,2020-11-11
CUST-1334,Susan Sanchez,49,Female,Salaried Professional,5309.19,799,2022-04-26
CUST-1335,William Allen,33,Female,Blue Collar Worker,2884.31,564,2022-07-01
CUST-1336,Paul Johnson,21,Male,Salaried Professional,13090.24,629,2020-10-31
CUST-1337,John Ramirez,42,Male,Freelancer,2908.51,772,2021-12-25
CUST-1338,Anthony King,19,Male,Salaried Professional,12529.09,819,2022-07-01
CUST-1339,Sarah Sanchez,45,Male,Self-Employed Business,14977.04,780,2021-08-18
CUST-1340,Karen Anderson,31,Female,Blue Collar Worker,4553.7,606,2020-12-24
CUST-1341,Richard Johnson,40,Male,Self-Employed Business,4474.77,567,2020-01-22
CUST-1342,David Anderson,51,Female,Self-Employed Business,5551.65,605,2020-01-14
CUST-1343,Betty Moore,57,Male,Self-Employed Business,8400.56,645,2021-07-08
CUST-1344,Andrew Thompson,46,Male,Salaried Professional,10631.07,668,2021-07-24
CUST-1345,Sandra Thompson,36,Female,Student,1591.53,721,2021-06-20
CUST-1346,Jennifer Allen,26,Female,Self-Employed Business,4980.12,616,2020-06-09
CUST-1347,John Smith,26,Female,Student,1549.76,715,2020-08-07
CUST-1348,John Nguyen,28,Female,Salaried Professional,11629.12,735,2020-01-14
CUST-1349,Joshua Hernandez,36,Female,Gig Economy Worker,2131.37,737,2020-01-11
CUST-1350,Richard Ramirez,26,Male,Self-Employed Business,9771.29,695,2021-05-18
CUST-1351,Susan Anderson,56,Female,Self-Employed Business,12579.1,762,2021-11-07
CUST-1352,Sarah White,39,Female,Salaried Professional,10430.76,724,2021-07-09
CUST-1353,William Robinson,63,Male,Blue Collar Worker,3395.26,664,2020-01-05
CUST-1354,Margaret Jackson,41,Female,Salaried Professional,10282.07,722,2020-11-20
CUST-1355,Jennifer Torres,32,Male,Salaried Professional,12034.73,727,2022-05-25
CUST-1356,Joseph Hernandez,50,Female,Student,1957.46,686,2021-02-15
CUST-1357,Robert Allen,34,Female,Self-Employed Business,8897.01,728,2020-01-24
CUST-1358,Charles Allen,39,Female,Salaried Professional,9180.65,706,2022-05-10
CUST-1359,Christopher Sanchez,22,Female,Retired,1953.53,617,2022-04-19
CUST-1360,Lisa Taylor,46,Female,Salaried Professional,9217.3,821,2021-06-19
CUST-1361,Daniel Scott,45,Male,Self-Employed Business,15156.04,793,2021-03-28
CUST-1362,Patricia Sanchez,70,Female,Salaried Professional,8855.96,850,2022-01-08
CUST-1363,Betty Sanchez,36,Male,Self-Employed Business,8355.45,667,2020-09-19
CUST-1364,William White,59,Male,Self-Employed Business,12239.21,811,2021-11-29
CUST-1365,John Sanchez,71,Male,Self-Employed Business,6908.5,749,2022-02-03
CUST-1366,Charles Miller,54,Female,Salaried Professional,11408.23,767,2022-06-16
CUST-1367,Ashley Nguyen,41,Female,Salaried Professional,9901.3,660,2022-08-27
CUST-1368,Ashley Perez,39,Female,Salaried Professional,10142.67,806,2020-11-24
CUST-1369,Donald Flores,55,Male,Salaried Professional,12883.91,801,2021-03-28
CUST-1370,Joshua Walker,42,Female,Blue Collar Worker,4325.16,599,2021-07-20
CUST-1371,Susan Robinson,38,Male,Blue Collar Worker,2567.43,741,2022-04-04
CUST-1372,Mark Lopez,43,Female,Blue Collar Worker,4157.37,824,2022-01-22
CUST-1373,Lisa Taylor,44,Male,Self-Employed Business,10082.14,653,2021-01-01
CUST-1374,Robert Walker,41,Female,Salaried Professional,7033.25,521,2021-09-27
CUST-1375,Lisa Nguyen,54,Female,Retired,3723.17,707,2022-04-03
CUST-1376,Sandra Wilson,35,Female,Retired,1511.93,485,2021-02-08
CUST-1377,Susan Williams,57,Male,Salaried Professional,6166.38,778,2020-08-06
CUST-1378,Mary Miller,36,Male,Gig Economy Worker,4532.93,631,2021-07-20
CUST-1379,Linda Torres,49,Male,Salaried Professional,7371.62,672,2022-02-27
CUST-1380,Daniel Thomas,39,Female,Self-Employed Business,10977.23,642,2020-03-13
CUST-1381,Patricia Sanchez,42,Female,Salaried Professional,10479.57,636,2021-05-08
CUST-1382,Nancy Garcia,23,Male,Salaried Professional,11994.67,697,2021-09-11
CUST-1383,James Hill,31,Male,Blue Collar Worker,4132.15,615,2022-05-24
CUST-1384,Richard Williams,55,Male,Salaried Professional,10840.46,813,2020-02-28
CUST-1385,Sandra Martin,28,Female,Retired,3717.73,467,2020-12-10
CUST-1386,Jessica Johnson,38,Male,Salaried Professional,4646.18,588,2020-10-05
CUST-1387,James Flores,22,Male,Salaried Professional,8282.18,622,2022-02-03
CUST-1388,Emily Hill,46,Female,Salaried Professional,9236.18,768,2021-03-04
CUST-1389,Sandra Anderson,24,Female,Salaried Professional,10435.08,633,2020-07-16
CUST-1390,John Robinson,42,Female,Salaried Professional,7856.54,670,2020-02-19
CUST-1391,Patricia Anderson,25,Male,Salaried Professional,13523.11,738,2020-10-29
CUST-1392,Joshua Moore,36,Male,Blue Collar Worker,5155.72,576,2021-03-27
CUST-1393,Susan Martinez,42,Male,Retired,2870.56,606,2021-10-15
CUST-1394,Jennifer Flores,46,Male,Salaried Professional,11481.6,761,2021-06-15
CUST-1395,Anthony Young,31,Male,Salaried Professional,5532.79,682,2021-03-21
CUST-1396,Linda King,18,Male,Salaried Professional,13935.8,614,2022-06-21
CUST-1397,Elizabeth Wright,37,Female,Gig Economy Worker,2154.62,615,2020-07-16
CUST-1398,Donna Gonzalez,63,Male,Salaried Professional,5298.07,714,2020-07-20
CUST-1399,Donna Clark,49,Female,Salaried Professional,6102.5,738,2021-09-19
CUST-1400,Mary Scott,48,Male,Self-Employed Business,4561.87,732,2022-07-08
CUST-1401,Emily White,24,Female,Blue Collar Worker,2475.48,638,2020-04-30
CUST-1402,Jessica Hill,25,Male,Blue Collar Worker,3616.63,670,2020-01-29
CUST-1403,Susan Jackson,57,Male,Salaried Professional,10285.33,727,2020-09-25
CUST-1404,Jessica Scott,31,Female,Blue Collar Worker,4912.36,726,2021-05-02
CUST-1405,Sarah Williams,78,Male,Freelancer,2803.65,777,2021-12-18
CUST-1406,Donna Robinson,46,Female,Salaried Professional,10138.94,734,2020-09-13
CUST-1407,Patricia Gonzalez,41,Male,Blue Collar Worker,4302.07,620,2022-02-06
CUST-1408,Mary Harris,35,Male,Salaried Professional,6050.82,815,2020-07-01
CUST-1409,Nancy Hernandez,34,Female,Salaried Professional,5947.65,752,2022-07-24
CUST-1410,Nancy King,38,Male,Salaried Professional,13290.05,842,2021-06-04
CUST-1411,Elizabeth Jones,38,Male,Student,1468.68,684,2022-06-08
CUST-1412,Jennifer Hernandez,31,Male,Salaried Professional,8157.15,620,2020-10-12
CUST-1413,Michael Perez,30,Male,Retired,3066.69,753,2022-09-23
CUST-1414,Lisa Jackson,41,Female,Gig Economy Worker,3886.71,777,2021-09-18
CUST-1415,Donna Harris,20,Male,Blue Collar Worker,4275.56,680,2022-02-27
CUST-1416,Charles Williams,41,Male,Salaried Professional,9686.84,719,2021-08-04
CUST-1417,Richard Moore,40,Female,Salaried Professional,9705.51,724,2022-04-19
CUST-1418,Linda Lopez,38,Male,Blue Collar Worker,4218.13,724,2021-11-13
CUST-1419,Donald Robinson,37,Female,Salaried Professional,12402.08,716,2020-08-20
CUST-1420,Joshua Harris,43,Male,Retired,3225.83,591,2022-08-22
CUST-1421,William Hill,21,Male,Salaried Professional,12762.87,755,2021-03-22
CUST-1422,Sarah Lewis,57,Female,Retired,4116.03,618,2020-03-13
CUST-1423,Matthew Jones,24,Male,Freelancer,6820.34,657,2022-08-24
CUST-1424,Steven Thompson,21,Male,Salaried Professional,13051.69,711,2020-01-29
CUST-1425,Joshua Moore,43,Female,Salaried Professional,5441.04,680,2022-07-25
CUST-1426,Linda Hernandez,32,Male,Salaried Professional,10887.29,754,2020-07-07
CUST-1427,Margaret Garcia,63,Female,Salaried Professional,8941.66,819,2020-05-09
CUST-1428,Michael Walker,39,Male,Freelancer,7481.92,737,2022-07-12
CUST-1429,Emily Martin,33,Female,Salaried Professional,8503.87,654,2021-01-01
CUST-1430,Paul Martin,44,Male,Salaried Professional,5426.26,695,2020-07-24
CUST-1431,Donna Torres,18,Female,Salaried Professional,6591.1,735,2020-03-17
CUST-1432,Robert Lee,57,Male,Blue Collar Worker,5273.37,719,2021-06-09
CUST-1433,John Thompson,40,Female,Salaried Professional,13040.56,830,2021-12-27
CUST-1434,Barbara Taylor,45,Female,Salaried Professional,11909.82,735,2020-02-25
CUST-1435,Daniel Anderson,59,Male,Salaried Professional,9233.86,700,2020-03-09
CUST-1436,Karen Brown,49,Female,Salaried Professional,12908.4,835,2020-02-18
CUST-1437,Anthony Williams,47,Female,Retired,3937.88,725,2020-02-28
CUST-1438,James Garcia,34,Female,Salaried Professional,7881.46,646,2022-01-31
CUST-1439,Jessica Smith,45,Male,Gig Economy Worker,4487.52,732,2020-12-09
CUST-1440,Jennifer Lopez,18,Female,Self-Employed Business,7167.07,590,2021-02-22
CUST-1441,James Miller,43,Male,Salaried Professional,9997.69,653,2021-05-26
CUST-1442,James Robinson,37,Female,Salaried Professional,10568.08,828,2020-05-27
CUST-1443,Joseph Clark,45,Male,Salaried Professional,13346.02,782,2021-07-29
CUST-1444,William Martinez,43,Male,Blue Collar Worker,2867.54,784,2021-01-20
CUST-1445,Steven Allen,54,Male,Salaried Professional,10615.87,648,2022-04-29
CUST-1446,Lisa Hill,28,Female,Salaried Professional,12840.16,690,2021-06-20
CUST-1447,Andrew Taylor,30,Female,Student,1219.35,632,2022-07-11
CUST-1448,Paul Wright,45,Female,Salaried Professional,10946.04,603,2022-07-23
CUST-1449,Lisa Lee,46,Male,Salaried Professional,11050.75,597,2021-12-24
CUST-1450,Karen Lee,46,Male,Salaried Professional,11327.7,725,2021-02-07
CUST-1451,Steven Martinez,41,Female,Salaried Professional,8971.67,673,2021-09-24
CUST-1452,Matthew Wright,44,Male,Salaried Professional,9237.38,681,2020-04-04
CUST-1453,Charles Davis,18,Female,Blue Collar Worker,3300.96,674,2020-12-04
CUST-1454,Thomas Williams,20,Male,Gig Economy Worker,4561.08,580,2020-07-26
CUST-1455,Barbara Walker,47,Female,Salaried Professional,4538.18,672,2022-06-01
CUST-1456,Robert Lee,41,Male,Self-Employed Business,6381.85,800,2022-07-12
CUST-1457,Linda Thompson,48,Male,Salaried Professional,8045.67,650,2021-05-24
CUST-1458,Ashley Young,18,Male,Gig Economy Worker,2545.76,521,2020-11-27
CUST-1459,Michael Torres,52,Female,Salaried Professional,10908.86,697,2020-11-14
CUST-1460,Donna Martinez,22,Male,Salaried Professional,9457.59,566,2021-10-11
CUST-1461,Matthew Walker,36,Male,Freelancer,6625.03,850,2020-09-15
CUST-1462,Nancy Smith,44,Male,Blue Collar Worker,2701.53,720,2022-04-07
CUST-1463,Lisa Wright,39,Female,Self-Employed Business,12675.74,813,2022-09-08
CUST-1464,Linda Moore,37,Male,Gig Economy Worker,2682.49,606,2022-08-27
CUST-1465,Nancy Robinson,18,Male,Blue Collar Worker,4865.32,766,2021-10-23
CUST-1466,Margaret Garcia,45,Male,Blue Collar Worker,2583.69,723,2020-03-03
CUST-1467,Steven Harris,29,Male,Gig Economy Worker,3457.5,739,2021-12-01
CUST-1468,Donald Flores,42,Female,Salaried Professional,10556.06,630,2022-07-27
CUST-1469,Andrew Lewis,49,Female,Salaried Professional,8720.19,712,2022-08-11
CUST-1470,James Hill,29,Female,Self-Employed Business,14915.39,737,2021-01-01
CUST-1471,Karen Jackson,56,Male,Gig Economy Worker,3827.25,591,2020-03-15
CUST-1472,Karen Lewis,42,Male,Retired,1667.92,688,2020-01-26
CUST-1473,David Scott,53,Male,Salaried Professional,13865.54,696,2021-04-12
CUST-1474,Anthony Anderson,47,Female,Blue Collar Worker,3785.2,637,2022-07-23
CUST-1475,Betty Ramirez,29,Female,Salaried Professional,6348.94,808,2021-03-15
CUST-1476,Ashley Young,24,Male,Salaried Professional,4850.38,716,2022-07-09
CUST-1477,Michelle Wilson,33,Male,Blue Collar Worker,3360.09,818,2022-08-04
CUST-1478,Sarah Gonzalez,48,Female,Student,1373.26,653,2021-05-16
CUST-1479,Mark Brown,30,Male,Self-Employed Business,9470.4,758,2022-01-06
CUST-1480,Daniel Perez,38,Male,Freelancer,5281.99,645,2020-05-22
CUST-1481,Christopher Clark,24,Female,Blue Collar Worker,2457.59,698,2022-05-20
CUST-1482,Barbara Ramirez,35,Female,Self-Employed Business,13627.59,780,2022-08-30
CUST-1483,Daniel Martinez,50,Male,Blue Collar Worker,2732.96,800,2021-04-17
CUST-1484,Joseph Garcia,32,Male,Salaried Professional,12954.37,850,2021-03-20
CUST-1485,Donald Jones,60,Female,Blue Collar Worker,2691.22,774,2022-05-22
CUST-1486,Charles Anderson,46,Female,Blue Collar Worker,4599.21,741,2020-02-23
CUST-1487,Anthony Martin,34,Female,Salaried Professional,9842.27,565,2021-11-24
CUST-1488,Susan Gonzalez,51,Male,Self-Employed Business,10061.01,678,2020-09-23
CUST-1489,Paul Garcia,54,Female,Freelancer,3498.7,592,2020-12-28
CUST-1490,Paul Smith,33,Male,Salaried Professional,12965.95,747,2021-04-26
CUST-1491,Karen Walker,33,Female,Blue Collar Worker,3813.72,643,2021-12-06
CUST-1492,Linda Smith,52,Female,Salaried Professional,10944.6,805,2021-07-17
CUST-1493,William Walker,57,Male,Self-Employed Business,14738.04,800,2020-01-30
CUST-1494,Jessica Smith,45,Female,Salaried Professional,12119.6,850,2022-05-30
CUST-1495,Charles Sanchez,37,Male,Blue Collar Worker,4372.23,600,2020-03-18
CUST-1496,John Sanchez,42,Female,Salaried Professional,9272.81,698,2022-02-19
CUST-1497,Emily Lopez,42,Female,Blue Collar Worker,4368.04,570,2021-06-16
CUST-1498,Sarah King,37,Female,Self-Employed Business,5111.22,662,2020-06-21
CUST-1499,Jennifer Lewis,37,Male,Salaried Professional,10183.52,724,2021-05-05
CUST-1500,Jessica Thomas,31,Female,Student,533.4,653,2022-03-08
CUST-1501,Nancy White,51,Female,Self-Employed Business,14255.64,850,2021-03-13
CUST-1502,Mary Moore,38,Female,Salaried Professional,13486.81,831,2022-07-05
CUST-1503,Steven Harris,56,Female,Salaried Professional,10629.47,850,2020-11-02
CUST-1504,Michael Johnson,45,Male,Salaried Professional,5669.84,735,2021-12-29
CUST-1505,James Miller,38,Male,Salaried Professional,10408.6,847,2020-06-20
CUST-1506,Charles Anderson,43,Female,Salaried Professional,12511.35,742,2022-01-21
CUST-1507,Donna Miller,39,Female,Retired,1691.04,511,2021-06-14
CUST-1508,Elizabeth Ramirez,47,Male,Salaried Professional,13196.77,683,2021-09-19
CUST-1509,Joseph Lopez,40,Female,Gig Economy Worker,2427.19,667,2020-10-18
CUST-1510,Margaret Jones,43,Male,Salaried Professional,8246.43,772,2021-04-05
CUST-1511,Donna Clark,25,Male,Salaried Professional,10018.44,756,2020-12-24
CUST-1512,James Williams,18,Male,Salaried Professional,6314.42,769,2022-02-18
CUST-1513,Karen Young,53,Male,Blue Collar Worker,5200.49,666,2020-03-05
CUST-1514,Jennifer Jackson,39,Male,Salaried Professional,8343.9,633,2022-02-15
CUST-1515,Charles Jackson,47,Female,Self-Employed Business,7033.62,784,2020-09-17
CUST-1516,Mary Allen,52,Male,Retired,2111.53,676,2021-02-20
CUST-1517,Robert Williams,29,Male,Salaried Professional,9701.79,633,2020-01-18
CUST-1518,Karen Flores,24,Male,Self-Employed Business,8177.78,713,2020-07-26
CUST-1519,Thomas Clark,18,Female,Blue Collar Worker,3867.33,670,2022-07-24
CUST-1520,Joseph Jackson,35,Female,Salaried Professional,6809.28,764,2022-03-26
CUST-1521,Betty Wright,51,Male,Self-Employed Business,10308.0,648,2020-09-11
CUST-1522,Jennifer Anderson,30,Female,Salaried Professional,10328.5,723,2020-10-22
CUST-1523,Nancy Martinez,43,Male,Salaried Professional,13747.45,731,2021-05-09
CUST-1524,Donna Sanchez,27,Female,Salaried Professional,5584.39,720,2020-12-23
CUST-1525,Karen Garcia,38,Male,Salaried Professional,8836.33,694,2020-11-19
CUST-1526,Mark Walker,49,Male,Salaried Professional,10196.42,711,2020-05-18
CUST-1527,Betty King,48,Male,Salaried Professional,6183.78,746,2021-10-31
CUST-1528,Paul Lee,45,Female,Salaried Professional,12941.84,704,2022-05-15
CUST-1529,Andrew Lopez,29,Male,Blue Collar Worker,2840.44,672,2020-10-12
CUST-1530,Donna White,38,Male,Self-Employed Business,7883.03,668,2020-03-17
CUST-1531,Donna Williams,50,Male,Salaried Professional,12119.33,770,2020-09-01
CUST-1532,Patricia Ramirez,41,Male,Blue Collar Worker,3395.91,661,2021-04-30
CUST-1533,Anthony Hill,32,Female,Retired,3179.55,592,2022-06-12
CUST-1534,Linda Smith,65,Female,Blue Collar Worker,5130.99,829,2021-09-12
CUST-1535,Paul Lopez,46,Female,Freelancer,6786.05,651,2020-05-18
CUST-1536,James Hernandez,32,Female,Gig Economy Worker,4523.81,464,2020-09-13
CUST-1537,Paul Wilson,33,Female,Salaried Professional,5863.0,606,2022-01-21
CUST-1538,Ashley Walker,34,Female,Self-Employed Business,5175.82,813,2022-03-10
CUST-1539,Michelle Williams,48,Male,Salaried Professional,12702.94,785,2020-12-14
CUST-1540,Paul Martin,22,Female,Salaried Professional,6304.89,622,2020-08-13
CUST-1541,Paul Martin,26,Female,Freelancer,2950.34,533,2022-01-18
CUST-1542,Emily White,44,Male,Blue Collar Worker,4639.17,735,2021-11-15
CUST-1543,James Johnson,58,Male,Salaried Professional,6783.31,580,2022-08-28
CUST-1544,Mary Martin,25,Male,Salaried Professional,9947.02,644,2020-03-28
CUST-1545,Patricia Clark,60,Female,Self-Employed Business,11318.94,662,2022-06-03
CUST-1546,Matthew Robinson,60,Female,Salaried Professional,12420.84,726,2020-05-20
CUST-1547,John Allen,47,Male,Salaried Professional,12015.85,776,2021-07-31
CUST-1548,Lisa Rodriguez,41,Male,Salaried Professional,12562.87,759,2021-09-11
CUST-1549,Elizabeth Wright,43,Male,Salaried Professional,11475.8,691,2020-05-22
CUST-1550,Barbara Robinson,41,Male,Salaried Professional,5423.5,666,2021-07-28
CUST-1551,Karen Wright,36,Male,Salaried Professional,12204.42,750,2020-08-26
CUST-1552,Mark Walker,40,Male,Self-Employed Business,11723.92,780,2020-02-19
CUST-1553,Mark Gonzalez,50,Female,Salaried Professional,10864.3,850,2022-03-31
CUST-1554,Charles Lopez,42,Male,Self-Employed Business,6954.98,618,2021-07-19
CUST-1555,Sandra Nguyen,53,Male,Gig Economy Worker,2745.45,609,2020-12-11
CUST-1556,Nancy Hill,51,Female,Self-Employed Business,9186.06,777,2021-09-02
CUST-1557,Donna Perez,36,Female,Gig Economy Worker,2832.55,681,2020-07-18
CUST-1558,Joshua Miller,45,Female,Salaried Professional,10984.18,643,2022-03-11
CUST-1559,Joshua Walker,64,Male,Gig Economy Worker,3161.43,684,2020-08-18
CUST-1560,Mark Brown,55,Male,Salaried Professional,12755.06,817,2022-09-08
CUST-1561,Sandra Thomas,42,Male,Freelancer,4896.55,610,2020-03-04
CUST-1562,Jessica Johnson,36,Female,Blue Collar Worker,3894.04,595,2021-02-07
CUST-1563,Michelle Lee,51,Female,Self-Employed Business,13019.73,850,2020-11-09
CUST-1564,James Martin,39,Male,Salaried Professional,10879.66,716,2021-02-17
CUST-1565,David White,66,Male,Salaried Professional,6147.76,739,2021-08-14
CUST-1566,Andrew Johnson,31,Female,Self-Employed Business,14615.93,721,2022-08-31
CUST-1567,Betty Davis,37,Female,Retired,2919.52,723,2021-10-12
CUST-1568,Matthew Taylor,26,Female,Blue Collar Worker,4920.26,850,2020-04-23
CUST-1569,Michael White,41,Female,Salaried Professional,11313.41,809,2020-01-31
CUST-1570,John Clark,39,Male,Salaried Professional,9263.6,751,2022-06-07
CUST-1571,Ashley Thompson,30,Female,Blue Collar Worker,4365.99,839,2020-08-29
CUST-1572,Andrew Johnson,30,Female,Blue Collar Worker,2939.25,648,2020-08-15
CUST-1573,Margaret Moore,46,Male,Blue Collar Worker,3155.34,646,2021-10-27
CUST-1574,Daniel Hill,48,Female,Salaried Professional,12415.09,794,2022-08-17
CUST-1575,Sarah Miller,30,Female,Salaried Professional,4955.96,632,2020-12-31
CUST-1576,Emily Anderson,51,Female,Salaried Professional,11269.49,689,2020-03-20
CUST-1577,William Sanchez,64,Male,Gig Economy Worker,4685.02,723,2021-09-21
CUST-1578,Betty Martin,40,Female,Blue Collar Worker,4190.57,742,2021-05-31
CUST-1579,Richard Harris,42,Male,Salaried Professional,11144.96,705,2022-09-11
CUST-1580,Mark Davis,20,Female,Blue Collar Worker,3000.92,655,2021-06-05
CUST-1581,Ashley Walker,46,Female,Gig Economy Worker,3950.87,812,2021-06-15
CUST-1582,Elizabeth Allen,43,Male,Salaried Professional,4889.89,741,2020-11-01
CUST-1583,Donald Harris,36,Male,Gig Economy Worker,4527.62,644,2020-09-09
CUST-1584,Sarah Lee,50,Female,Salaried Professional,8793.34,813,2022-02-07
CUST-1585,Mary Ramirez,45,Male,Blue Collar Worker,4522.15,715,2020-03-27
CUST-1586,Daniel White,30,Male,Blue Collar Worker,2398.07,620,2020-11-05
CUST-1587,John Nguyen,43,Female,Salaried Professional,9641.03,708,2022-09-07
CUST-1588,Susan Moore,35,Female,Salaried Professional,11018.39,850,2021-10-10
CUST-1589,Emily Williams,18,Male,Self-Employed Business,15267.66,693,2021-08-10
CUST-1590,Elizabeth Garcia,44,Male,Self-Employed Business,4093.5,600,2021-10-07
CUST-1591,William Sanchez,35,Female,Gig Economy Worker,2342.38,654,2021-03-03
